Date,SPY,AAPL,GOOGL,YHOO,MSFT,IBM,FB,TWTR,GOOG,GLD,XOM
2015/07/13,203.089284,121.849537,571.72998,38.759998,43.738565,160.315459,90.099998,35.779999,546.549988,110.989998,78.188586
2015/07/14,203.970291,121.80105,584.179993,38.630001,43.815399,159.586663,89.68,36.720001,561.099976,110.739998,78.843164
2015/07/15,203.902528,122.974358,583.960022,38.380001,43.94986,159.510942,89.760002,35.66,560.219971,110.160004,78.511135
2015/07/16,205.538708,124.613106,601.780029,38.91,44.81426,161.848759,90.849998,36.099998,579.849976,109.760002,78.653435
2015/07/17,205.712968,125.689447,699.619995,39.68,44.775841,163.277944,94.970001,35.669998,672.929993,108.650002,78.368834
2015/07/20,205.819465,128.065166,692.840027,39.540001,45.063974,163.949954,97.910004,35.810001,663.02002,105.699997,77.562474
2015/07/21,205.006221,126.785186,695.349976,39.73,45.409734,154.343148,98.389999,36.630001,662.299988,105.370003,77.46761
2015/07/22,204.638318,121.422877,695.099976,39.240002,43.738565,151.76871,97.040001,36.09,662.099976,104.800003,77.590933
2015/07/23,203.486215,121.364699,674.72998,39.209999,44.286017,153.074848,95.440002,36.189999,644.280029,104.330002,76.974302
2015/07/24,201.37565,120.724709,654.77002,38.849998,44.12274,151.200814,96.949997,35.419998,623.559998,105.349998,75.835913
2015/07/27,200.20418,119.047165,658.27002,37.84,43.556079,150.557212,94.169998,34.700001,627.26001,104.860001,75.190823
2015/07/28,202.663295,119.638669,659.659973,37.720001,43.546476,151.484762,95.290001,36.540001,628,105.019997,78.245511
2015/07/29,204.057436,119.260495,661.429993,37.669998,44.458897,152.469099,96.989998,31.24,631.929993,105.169998,78.871623
2015/07/30,204.105847,118.659301,664.559998,37.419998,45.025559,152.346066,95.209999,31.469999,632.590027,104.269997,78.7483
2015/07/31,203.796031,117.621747,657.5,36.669998,44.852679,153.320943,94.010002,31.01,625.609985,104.93,75.143387
2015/08/03,203.108636,114.848472,664.719971,36.689999,44.958328,150.216477,94.139999,29.27,631.210022,104.099998,74.052426
2015/08/04,202.711705,111.163699,661.280029,37.119999,45.659451,149.165879,94.059998,29.34,629.25,104.309998,73.208119
2015/08/05,203.379732,111.900655,673.289978,37.25,45.697869,149.449813,96.440002,28.48,643.780029,103.93,73.208119
2015/08/06,201.71451,112.144163,670.150024,36.459999,44.775841,149.18261,95.120003,27.540001,642.679993,104.389999,74.080885
2015/08/07,201.32724,112.524048,664.390015,36.669998,44.891097,148.037389,94.300003,27.040001,635.299988,104.650002,72.885578
2015/08/10,203.863809,116.615128,663.140015,37.150002,45.457759,149.59297,94.150002,29.5,633.72998,105.720001,74.707004
2015/08/11,202.024311,110.546696,690.299988,36.029999,44.574149,148.409581,93.620003,29.620001,660.780029,106.260002,74.199507
2015/08/12,202.266349,112.251311,691.469971,34.490002,44.891097,149.029912,94.190002,29.389999,659.559998,107.75,75.444308
2015/08/13,202.014634,112.163649,686.51001,35.93,44.881491,147.989683,93.43,28.540001,656.450012,106.860001,75.310253
2015/08/14,202.750425,112.952639,689.369995,36.240002,45.140811,148.638628,94.419998,29.059999,657.119995,106.849998,75.032567
2015/08/17,203.883161,114.121522,694.109985,36.099998,45.448152,149.173057,93.93,29.059999,660.869995,107.129997,75.425153
2015/08/18,203.292588,113.478636,688.72998,35.689999,45.699514,148.886752,95.169998,28.299999,656.130005,107.110001,74.592101
2015/08/19,201.685466,112.02728,694.039978,35.189999,45.061442,146.911273,95.309998,27.610001,660.900024,108.550003,72.993017
2015/08/20,197.473998,109.728485,679.47998,34.099998,44.143004,145.689718,90.559998,26,646.830017,110.440002,71.403502
2015/08/21,191.529545,103.017174,644.030029,32.93,41.639053,142.053681,86.059998,25.870001,612.47998,111.129997,69.067111
2015/08/24,183.464835,100.445641,618.109985,31.309999,40.295234,136.919321,82.089996,25.17,589.609985,110.529999,65.801915
2015/08/25,181.30586,101.049557,612.469971,31.74,39.125436,134.52393,83,24.379999,582.059998,109.160004,65.792337
2015/08/26,188.266877,106.845252,659.73999,32.52,41.291013,140.001838,87.190002,25.030001,628.619995,107.669998,69.421402
2015/08/27,192.923686,109.991479,667.960022,33.689999,42.441479,141.757823,89.730003,26.459999,637.609985,107.730003,71.671611
2015/08/28,192.933362,110.351886,659.690002,33.139999,42.470481,141.223394,91.010002,26.83,630.380005,108.699997,71.882271
2015/08/31,191.374637,109.835633,647.820007,32.240002,42.074103,141.137507,89.43,27.790001,618.25,108.82,72.04505
2015/09/01,185.662545,104.926341,629.559998,31.6,40.430583,136.165383,87.230003,27.030001,597.789978,109.199997,69.019238
2015/09/02,189.186618,109.426519,644.909973,31.77,41.919419,138.427181,89.889999,27.82,614.340027,108.620003,70.120407
2015/09/03,189.322159,107.507617,637.049988,32.540001,42.054767,140.078187,88.150002,28.299999,606.25,107.839996,70.656625
2015/09/04,186.456422,106.436139,628.960022,31.58,41.194337,137.138815,88.260002,28.15,600.700012,107.489998,69.3831
2015/09/08,191.142275,109.397299,643.880005,30.9,42.431809,140.507638,89.529999,27.18,614.659973,107.519997,70.378938
2015/09/09,188.586354,107.293321,643.409973,31.52,41.639053,138.427181,90.440002,27.18,612.719971,106.129997,68.942634
2015/09/10,189.612608,109.650558,651.080017,31.15,41.851745,139.524668,91.980003,27.709999,621.349976,106.379997,69.440549
2015/09/11,190.474262,111.248025,655.299988,31.43,42.035431,140.641245,92.050003,27.389999,625.77002,106.160004,69.603336
2015/09/14,189.767501,112.319495,652.469971,30.32,41.610051,138.999777,92.309998,26.9,623.23999,106.220001,69.411825
2015/09/15,192.139485,113.26434,665.070007,31.040001,42.518819,140.793943,92.900002,27.17,635.140015,105.900002,69.766116
2015/09/16,193.804693,113.390973,665.52002,31.4,42.828187,141.633768,93.449997,27.75,635.97998,107.309998,71.144971
2015/09/17,193.369028,110.965545,671.669983,30.93,42.779849,141.376092,94.339996,27.41,642.900024,108.410004,71.298173
2015/09/18,190.209099,110.507733,660.919983,30.74,42.035431,137.911829,94.400002,27.959999,629.25,109.209999,69.593759
2015/09/21,191.192026,112.22209,666.97998,31.17,42.644501,139.791882,95.550003,27.379999,635.440002,108.529999,70.273609
2015/09/22,188.7104,110.459034,653.200012,30.4,42.441479,137.83548,92.959999,26.83,622.690002,107.790001,69.651209
2015/09/23,188.408715,111.355172,653.289978,29.74,42.412473,137.100648,93.970001,26.790001,622.359985,108.220001,69.229898
2015/09/24,187.727473,112.017537,654.909973,29.34,42.451145,137.816404,94.410004,26.6,625.799988,110.489998,69.641639
2015/09/25,187.678826,111.735057,640.150024,29.129999,42.480147,138.780283,92.769997,25.290001,611.969971,109.809998,70.120407
2015/09/28,182.968597,109.523932,624.25,27.6,41.851745,136.0127,89.209999,25.26,594.890015,108.419998,69.517154
2015/09/29,183.075648,106.231586,622.609985,28.26,41.996759,135.96498,86.669998,25.59,594.969971,107.980003,69.871445
2015/09/30,186.491538,107.439432,638.369995,28.91,42.789515,138.350832,89.900002,26.940001,608.419983,106.860001,71.192843
2015/10/01,186.978131,106.738104,642,28.91,43.127889,137.033837,90.949997,24.68,611.289978,106.730003,70.915157
2015/10/02,189.771169,107.517352,656.98999,30.709999,44.055993,137.97864,92.07,26.309999,626.909973,108.989998,72.657873
2015/10/05,193.148123,107.90698,671.679993,30.85,45.080778,142.234993,94.010002,28.15,641.469971,108.769997,73.548382
2015/10/06,192.486349,108.423233,671.640015,30.959999,45.19679,141.98687,92.800003,27.620001,645.440002,109.860001,74.582523
2015/10/07,194.06292,107.90698,670,31.870001,45.245128,143.237054,92.400002,29.83,642.359985,109.699997,75.836894
2015/10/08,195.814657,106.660177,667,32.369999,45.873534,145.327064,92.470001,30.32,639.159973,109.139999,76.631651
2015/10/09,195.931434,109.212231,671.23999,32.52,45.54483,145.432042,93.239998,30.85,643.609985,110.870003,75.894351
2015/10/12,196.116342,108.705713,676.429993,32.860001,45.438484,144.239115,94.260002,28.75,646.669983,111.309998,75.932654
2015/10/13,194.880392,108.890788,683.169983,32.34,45.332138,142.788513,94.120003,29.059999,652.299988,111.860001,75.798599
2015/10/14,193.946128,107.351763,680.409973,32.09,45.129116,143.160705,94.07,29.379999,651.159973,113.809998,76.756136
2015/10/15,196.924088,108.958972,693.02002,33.48,45.44815,143.237054,95.959999,29.709999,661.73999,113.290001,78.020084
2015/10/16,197.819417,108.160239,695.320007,33.369999,45.931538,143.523359,97.540001,31.15,662.200012,112.489998,78.97762
2015/10/19,197.916726,108.832346,699.950012,33.5,46.037884,142.406782,98.470001,30.91,666.099976,112.019997,77.550885
2015/10/20,197.663703,110.819433,680,32.830002,46.182902,134.218534,97,30.91,650.280029,112.730003,77.397683
2015/10/21,196.437495,110.809698,671.799988,31.120001,45.63184,134.485748,97.110001,29.299999,642.609985,111.730003,76.804008
2015/10/22,199.756046,112.50457,681.140015,31.67,46.434262,137.511008,99.669998,29.15,651.789978,111.690002,79.370206
2015/10/23,201.945714,115.991727,719.330017,33.169998,51.113459,138.074065,102.190002,30.280001,702,111.5,79.456388
2015/10/26,201.449394,112.290275,731.119995,33.400002,52.447612,137.100648,103.769997,30.889999,712.780029,111.43,77.771122
2015/10/27,201.060126,111.579211,732.820007,34.299999,51.906216,131.565466,103.699997,31.34,708.48999,111.68,77.646638
2015/10/28,203.347103,116.176794,736.919983,35.189999,52.186582,134.399861,104.199997,30.870001,712.950012,110.779999,78.786108
2015/10/29,203.230325,117.404119,744.849976,35.049999,51.587181,134.132646,104.879997,29.059999,716.919983,109.720001,78.738236
2015/10/30,202.35445,116.400832,737.390015,35.619999,50.891101,133.684105,101.970001,28.459999,710.809998,109.300003,79.226574
2015/11/02,204.748492,118.037263,747.73999,35.27,51.471169,133.960857,103.309998,29.200001,721.109985,108.589996,81.658718
2015/11/03,205.342136,119.391213,748.820007,34.720001,52.350936,135.401922,102.580002,29.129999,722.159973,106.980003,83.16205
2015/11/04,204.719298,118.835996,755.309998,35.07,52.59263,135.163337,103.940002,29.360001,728.109985,105.970001,82.328998
2015/11/05,204.514923,118.288182,760.669983,35.119999,52.573294,133.502778,108.760002,28.66,731.25,105.639999,81.208675
2015/11/06,204.407872,118.425135,761.599976,34.200001,53.09535,133.175259,107.099998,28.280001,733.76001,104.099998,80.883116
2015/11/09,202.500436,117.945802,754.77002,33.68,52.360602,130.343176,106.489998,27.09,724.890015,104.400002,79.154179
2015/11/10,202.967561,114.228505,758.26001,33.990002,51.732196,130.497306,107.910004,27.049999,728.320007,104.18,79.540534
2015/11/11,202.169557,113.582874,765.25,33.380001,51.867547,130.063827,109.010002,26.5,735.400024,103.830002,78.835443
2015/11/12,199.34731,113.201363,756.530029,33.23,51.548509,128.156496,108.019997,26.129999,731.22998,103.849998,76.70084
2015/11/13,197.108981,109.894924,740.070007,32.189999,51.084457,126.913855,103.949997,25.18,717,103.559998,75.435527
2015/11/16,200.106394,111.69488,750.419983,32.950001,51.98356,128.801916,104.040001,25.41,728.960022,103.709999,78.140005
2015/11/17,199.960422,111.215547,745.97998,32.860001,51.555313,128.907878,105.129997,25.23,725.299988,102.339996,77.232072
2015/11/18,203.133001,114.737192,760.01001,32.98,52.411808,130.834464,107.769997,25.9,740,102.43,77.98546
2015/11/19,202.957835,116.19476,759.940002,32.630001,52.499404,131.720692,106.260002,26.32,738.409973,103.559998,77.560476
2015/11/20,203.69745,116.703446,777,33.110001,52.742727,133.416083,107.32,26.27,756.599976,103.089996,77.067873
2015/11/23,203.463895,115.187179,776.700012,33.360001,52.742727,133.377557,106.949997,25.200001,755.97998,102.260002,77.541154
2015/11/24,203.736386,116.292582,769.630005,32.959999,52.801126,133.512418,105.739998,25.52,748.280029,102.940002,79.086567
2015/11/25,203.707192,115.461084,769.26001,33.16,52.256081,132.934436,105.410004,26.059999,748.150024,102.459999,78.478063
2015/11/27,203.940747,115.245871,771.969971,32.939999,52.489673,133.377557,105.449997,25.75,750.26001,101.25,78.458748
2015/11/30,203.09408,115.725211,762.849976,33.810001,52.898454,134.302311,104.239998,25.4,742.599976,101.919998,78.874079
2015/12/01,205.03071,114.786099,783.789978,33.709999,53.745221,136.094036,107.120003,25.530001,767.039978,102.279999,79.096228
2015/12/02,202.938367,113.749172,777.849976,35.650002,53.735486,134.572031,106.07,25.4,762.380005,100.690002,76.836063
2015/12/03,200.096667,112.692677,768.200012,34.34,52.752462,133.820664,104.379997,25.9,752.539978,101.760002,75.734956
2015/12/04,203.999135,116.439319,779.210022,34.91,54.416792,135.275231,106.18,25.02,766.809998,104.019997,76.169601
2015/12/07,202.763201,115.705642,772.98999,34.68,54.319464,134.427543,105.610001,24.459999,763.25,102.669998,74.179883
2015/12/08,201.400732,115.656735,775.140015,34.849998,54.299998,132.982604,106.489998,24.99,762.369995,102.839996,72.083909
2015/12/09,199.833903,113.103541,762.549988,34.400002,53.511629,131.595459,104.599998,24.309999,751.609985,102.639999,73.049793
2015/12/10,200.34969,113.641566,760.039978,34.630001,53.793885,131.759218,105.419998,25.91,749.460022,102.550003,73.107751
2015/12/11,196.466689,110.716645,750.419983,32.91,52.616202,129.630348,102.120003,24.84,738.869995,103.110001,71.803802
2015/12/14,197.459328,110.031884,762.539978,32.59,53.667356,130.940413,104.660004,24.92,747.77002,101.790001,73.436148
2015/12/15,199.532218,108.08519,760.090027,33.029999,53.725755,132.732138,104.550003,23.950001,743.400024,101.519997,76.720155
2015/12/16,202.451774,108.916689,776.590027,33.779999,54.630917,134.177078,106.790001,24.299999,758.090027,102.75,76.449708
2015/12/17,199.366778,106.608061,769.830017,33.23,54.212401,131.73032,106.220001,23.309999,749.429993,100.5,75.300304
2015/12/18,195.815048,103.722263,756.849976,32.950001,52.684332,129.948222,104.040001,22.99,739.309998,102.040001,74.643503
2015/12/21,197.430355,104.993971,760.799988,32.970001,53.365638,130.526204,104.769997,22.139999,747.77002,103.150002,74.624188
2015/12/22,199.221885,104.896149,767.130005,34.189999,53.871747,132.866999,105.510002,22.559999,750,102.610001,75.000883
2015/12/23,201.688912,106.246111,768.51001,34.450001,54.329195,133.454608,104.629997,22.67,750.309998,102.309998,77.454228
2015/12/24,201.356049,105.678733,765.840027,34.110001,54.1832,133.175259,105.019997,22.969999,748.400024,103.050003,76.623568
2015/12/28,200.895943,104.495069,782.23999,33.599998,54.455724,132.558753,105.93,22.530001,762.51001,102.269997,76.053692
2015/12/29,203.039891,106.373279,793.960022,34.040001,55.039699,134.649097,107.260002,22.469999,776.599976,102.199997,76.459369
2015/12/30,201.600793,104.984187,790.299988,33.369999,54.80611,134.225245,106.220001,22.23,771,101.419998,75.445188
2015/12/31,199.584102,102.969025,778.01001,33.259998,53.998276,132.56838,104.660004,23.139999,758.880005,101.459999,75.290643
2016/01/04,196.794026,103.057063,759.440002,31.4,53.336436,130.959683,102.220001,22.559999,741.840027,102.889999,74.817362
2016/01/05,197.126874,100.474523,761.530029,32.200001,53.57976,130.863362,102.730003,21.92,742.580017,103.18,75.454849
2016/01/06,194.640278,98.508268,759.330017,32.16,52.606467,130.208315,102.970001,21.389999,743.619995,104.669998,74.827023
2016/01/07,189.970552,94.350769,741,30.16,50.776676,127.983111,97.919998,20.26,726.390015,106.150002,73.629329
2016/01/08,187.885326,94.849671,730.909973,30.629999,50.932406,126.798264,97.330002,19.98,714.469971,105.68,72.141867
2016/01/11,188.071334,96.3855,733.070007,30.17,50.903205,128.339524,97.510002,19.65,716.030029,104.739998,71.175983
2016/01/12,189.588752,97.784376,745.340027,30.690001,51.370385,128.021636,99.370003,19.620001,726.070007,104.209999,72.634463
2016/01/13,184.86029,95.270312,719.570007,29.440001,50.260832,126.355143,95.440002,18.68,700.559998,104.720001,73.069115
2016/01/14,187.89511,97.35395,731.390015,30.32,51.691573,128.031278,98.370003,19,714.719971,103.019997,76.420733
2016/01/15,183.861729,95.015969,710.48999,29.139999,49.628194,125.25699,94.970001,17.940001,694.450012,104.080002,74.933271
2016/01/19,184.106473,94.556205,719.080017,29.74,49.209678,123.407469,95.260002,16.690001,701.789978,103.980003,73.793528
2016/01/20,181.747134,94.683373,718.559998,28.780001,49.433535,117.386888,94.349998,17.379999,698.450012,105.370003,70.683381
2016/01/21,182.765279,94.20404,726.669983,29.309999,49.131812,118.398348,94.160004,17.83,706.590027,105.489998,71.571992
2016/01/22,186.514764,99.212599,745.460022,29.75,50.893473,118.003394,97.940002,17.84,725.25,105,73.957726
2016/01/25,183.695304,97.275697,733.619995,29.780001,50.406827,117.598813,97.010002,17.02,711.669983,106.080002,71.456091
2016/01/26,186.201484,97.813722,733.789978,29.98,50.776676,118.090087,97.339996,17.01,713.039978,107.290001,74.083288
2016/01/27,184.175008,91.386718,717.580017,29.690001,49.852051,116.519922,94.449997,16.780001,699.98999,107.690002,72.721396
2016/01/28,185.134402,92.042134,748.299988,28.75,50.669617,117.733674,109.110001,16.49,730.960022,106.540001,74.363396
2016/01/29,189.647488,95.221398,761.349976,29.51,53.618692,120.209336,112.209999,16.799999,742.950012,106.949997,75.194056
2016/02/01,189.578953,94.331208,770.77002,29.57,53.24884,120.247869,115.089996,17.91,752,108.050003,73.68728
2016/02/02,186.162331,92.423652,780.909973,29.059999,51.58451,118.427246,114.610001,16.08,764.650024,108.089996,72.045273
2016/02/03,187.278365,94.252947,749.380005,27.68,50.766944,120.141906,112.690002,16.559999,726.950012,109.25,75.802568
2016/02/04,187.572061,95.010279,730.030029,29.15,50.611218,122.964355,110.489998,16.91,708.01001,110.57,77.10651
2016/02/05,183.998785,92.472736,703.76001,27.969999,48.820359,123.85059,104.07,15.72,683.570007,112.32,77.347981
2016/02/08,181.521973,93.446449,704.159973,27.049999,48.09039,123.568375,99.75,14.9,682.73999,113.830002,78.391137
2016/02/09,181.531758,93.426774,701.02002,26.82,47.963861,120.736555,99.540001,14.4,678.109985,113.580002,78.050009
2016/02/10,181.375133,92.718621,706.849976,27.1,48.382377,116.960804,101,14.98,684.119995,114.459999,77.338511
2016/02/11,179.015794,92.158002,706.359985,26.76,48.36291,114.68367,101.910004,14.31,683.109985,119.059998,77.582174
2016/02/12,182.706542,92.44323,706.890015,27.040001,49.151279,117.787965,102.010002,15.88,682.400024,118.360001,78.975924
2016/02/16,185.790315,95.049622,717.640015,29.280001,50.082544,119.442287,101.610001,16.360001,691,114.769997,79.16111
2016/02/17,188.825151,96.505269,731.969971,29.370001,51.386315,122.712013,105.199997,17.459999,708.400024,115.480003,79.921336
2016/02/18,188.05175,94.675878,717.51001,29.42,51.160851,128.891403,103.470001,18.43,697.349976,118.290001,80.359926
2016/02/19,187.963646,94.459497,722.109985,30.040001,50.798149,129.504482,104.57,18.309999,700.909973,117.580002,80.408662
2016/02/22,190.685202,95.28567,729.049988,31.17,51.611783,130.175945,107.160004,18.299999,706.460022,115.489998,80.301449
2016/02/23,188.276926,93.131715,717.289978,30.67,50.170769,128.842744,105.459999,18.299999,695.849976,117.220001,79.170859
2016/02/24,189.138416,94.518507,720.900024,30.950001,50.34722,129.232006,106.879997,18,699.559998,117.610001,79.453501
2016/02/25,191.429219,95.16765,729.119995,31.360001,51.072626,130.886328,108.07,17.59,705.75,117.919998,79.931085
2016/02/26,190.988682,95.315183,724.859985,31.370001,50.288402,128.482689,107.919998,17.940001,705.070007,117.110001,79.677674
2016/02/29,189.490848,95.098802,717.219971,31.790001,49.876686,127.509557,106.919998,18.120001,697.77002,118.639999,78.118234
2016/03/01,193.945198,98.875604,742.169983,32.799999,51.543164,130.759816,109.82,17.85,718.809998,117.769997,79.219587
2016/03/02,194.816487,99.091985,739.47998,32.91,51.905867,132.63797,109.949997,18.540001,718.849976,118.68,80.603589
2016/03/03,195.580088,99.829643,731.590027,32.880001,51.317696,134.097668,109.580002,19.309999,712.419983,120.730003,80.311198
2016/03/04,196.216418,101.314795,730.219971,33.860001,51.004007,134.097668,108.389999,19.360001,710.890015,120.540001,80.203986
2016/03/07,196.373058,100.193556,712.799988,33.959999,50.023726,136.384521,105.730003,19.17,695.159973,121.139999,82.318975
2016/03/08,194.229095,99.367376,713.530029,32.93,50.631503,135.333551,105.93,18.33,693.969971,120.580002,80.535363
2016/03/09,195.188503,99.455899,725.409973,33.509998,51.798035,136.637545,107.510002,17.66,705.23999,119.580002,80.311198
2016/03/10,195.345128,99.505072,732.169983,32.82,51.023613,136.423455,107.32,16.610001,712.820007,121.5,80.096774
2016/03/11,198.497437,100.577138,744.869995,33.810001,52.023499,138.535151,109.410004,16.809999,726.820007,119.410004,80.106522
2016/03/14,198.242908,100.832853,750.23999,33.580002,52.121526,138.943864,109.889999,17.120001,730.48999,117.870003,80.320947
2016/03/15,197.919844,102.858958,750.570007,33.259998,52.533246,139.119036,110.669998,16.190001,728.330017,117.959999,80.720549
2016/03/16,199.065245,104.226082,757.359985,34.009998,53.278258,140.899855,112.18,16.700001,736.090027,120.589996,80.769285
2016/03/17,200.328134,104.058882,758.47998,34.279999,53.582146,143.089404,111.019997,16.85,737.780029,120.129997,81.968101
2016/03/18,201.115364,104.176902,755.409973,35.169998,52.435219,143.138063,111.449997,16.85,737.599976,119.800003,82.065564
2016/03/21,201.400725,104.167072,762.159973,35.470001,52.797922,144.636696,111.849998,16.889999,742.090027,118.959999,81.500273
2016/03/22,201.292481,104.96374,760.049988,35.41,53.00378,144.120937,112.25,16.860001,740.75,119.309998,81.987598
2016/03/23,199.964054,104.383445,757.559998,34.799999,52.905754,141.493467,112.540001,16.01,738.059998,116.610001,81.626975
2016/03/24,199.87548,103.931016,754.840027,34.860001,53.141019,143.974958,113.050003,15.91,735.299988,116.330002,81.851147
2016/03/28,199.993574,103.45892,753.280029,35.23,52.484233,144.412865,113.690002,15.6,733.530029,116.599998,82.085061
2016/03/29,201.843534,105.90794,765.890015,36.32,53.631159,145.317886,116.139999,15.97,744.77002,118.760002,82.387201
2016/03/30,202.729167,107.756999,768.340027,36.560001,53.964455,144.422605,114.699997,16.360001,750.530029,117.099998,82.377452
2016/03/31,202.237153,107.19638,762.900024,36.810001,54.140906,147.380922,114.099998,16.549999,744.950012,117.639999,81.471027
2016/04/01,203.614785,108.179923,769.669983,36.48,54.474201,148.422181,116.059998,15.98,749.909973,116.93,80.857
2016/04/04,202.955488,109.291332,765.119995,37.02,54.336963,147.984274,112.550003,17.09,745.289978,116.150002,81.051934
2016/04/05,200.928396,108.002885,758.570007,36.41,53.484119,145.969883,112.220001,17.049999,737.799988,117.660004,80.126012
2016/04/06,203.122771,109.133961,768.070007,36.66,54.033074,145.989349,113.709999,17.26,745.690002,116.940002,81.198126
2016/04/07,200.692224,106.753788,760.119995,36.169998,53.386089,144.266901,113.639999,16.98,740.280029,118.610001,80.28196
2016/04/08,201.233442,106.871816,759.469971,36.07,53.346877,145.337352,110.629997,16.65,739.150024,118.43,81.100662
2016/04/11,200.761113,107.225885,757.539978,36.48,53.239049,145.240033,108.989998,16.51,736.099976,120.029999,81.207875
2016/04/12,202.630758,108.622522,764.320007,36.66,53.572345,145.609828,110.610001,16.57,743.090027,120.050003,82.211763
2016/04/13,204.677535,110.19619,771.909973,37.310001,54.258538,147.166831,110.510002,17.370001,751.719971,118.769997,82.679599
2016/04/14,204.68737,110.2552,775.390015,37.169998,54.268343,147.09872,110.839996,17.530001,753.200012,117.110001,83.264388
2016/04/15,204.461048,108.042227,780,36.509998,54.552626,147.643672,109.639999,17.58,759,117.919998,82.816049
2016/04/18,205.897733,105.711235,787.679993,36.52,55.346651,148.431907,110.449997,17.309999,766.609985,117.739998,83.605514
2016/04/19,206.54718,105.150615,776.25,36.330002,55.278031,140.131087,112.290001,16.92,753.929993,119.580002,84.024614
2016/04/20,206.743997,105.366989,774.919983,37.84,54.493807,142.184398,112.419998,17.4,752.669983,118.970001,84.599661
2016/04/21,205.632042,104.226082,780,37.669998,54.680059,145.288693,113.440002,17.51,759.140015,119.419998,84.589913
2016/04/22,205.632042,103.940854,737.77002,37.48,50.758936,144.510184,110.559998,17.23,718.77002,117.889999,85.311152
2016/04/25,205.277792,103.350729,742.210022,37.23,51.082431,144.811852,110.099998,17.09,723.150024,118.230003,85.116225
2016/04/26,205.582838,102.632739,725.369995,37.110001,50.425641,145.074602,108.760002,17.75,708.140015,118.699997,85.408616
2016/04/27,206.005977,96.210203,721.460022,36.950001,49.9355,146.427256,108.889999,14.86,705.840027,119.040001,86.217577
2016/04/28,204.136317,93.269411,705.059998,36.59,48.916011,143.118611,116.730003,14.64,691.02002,121.290001,85.798477
2016/04/29,203.034212,92.197345,707.880005,36.599998,48.8866,142.018967,117.580002,14.62,693.01001,123.650002,86.159101
2016/05/02,204.648015,92.098992,714.409973,36.529999,49.61201,141.36697,118.57,14.4,698.210022,123.239998,86.870591
2016/05/03,202.86693,93.613649,708.440002,36.009998,48.798375,140.257599,117.43,14.01,692.359985,122.959999,85.876451
2016/05/04,201.73529,92.639944,711.369995,36,48.8866,140.37437,118.059998,14.84,695.700012,122.209999,85.710762
2016/05/05,201.695936,92.263917,714.710022,36.939999,48.95522,142.534726,117.809998,14.12,701.429993,122.07,85.808226
2016/05/06,202.433956,91.749363,725.179993,37.23,49.396347,144.715924,119.489998,14.4,711.119995,123.18,86.266313
2016/05/09,202.601238,91.81863,729.130005,37.18,49.082657,144.765053,119.239998,14.2,712.900024,120.650002,86.324789
2016/05/10,205.120344,92.442033,739.380005,37.439999,50.013925,147.349095,120.5,14.63,723.179993,120.980003,87.708791
2016/05/11,203.201495,91.541563,730.549988,37.369999,50.043332,146.346917,119.519997,14.59,715.289978,122.120003,87.286166
2016/05/12,203.260534,89.394274,728.070007,37.029999,50.49426,146.238839,120.279999,14.08,713.309998,121.160004,88.131411
2016/05/13,201.489283,89.57239,724.830017,36.48,50.072743,145.138417,119.809998,14.1,710.830017,121.709999,87.138746
2016/05/16,203.477021,92.897216,730.299988,37.48,50.807953,146.848014,118.669998,14.29,716.48999,121.800003,88.033128
2016/05/17,201.577857,92.511299,720.190002,37.27,49.860298,145.413522,117.349998,14.34,706.22998,122.220001,87.993814
2016/05/18,201.636896,93.570098,721.780029,37.240002,50.156442,144.765053,117.650002,14.14,706.630005,120.099998,87.816902
2016/05/19,200.938231,93.213866,715.309998,37.02,49.672744,142.397167,116.809998,14.15,700.320007,119.870003,88.563864
2016/05/20,202.207634,94.223192,721.710022,36.5,49.968884,144.676629,117.349998,14.43,709.73999,119.709999,88.200209
2016/05/23,201.932107,95.420524,717.25,36.66,49.386473,144.205022,115.970001,14.41,704.23999,119.370003,88.062612
2016/05/24,204.549607,96.875137,733.030029,37.529999,50.926408,145.718102,117.699997,14.03,720.090027,117.300003,88.131411
2016/05/25,205.937088,98.577132,738.099976,35.59,51.44959,149.039037,117.889999,14.41,725.27002,116.980003,88.711291
2016/05/26,205.996127,99.358863,736.929993,36.759998,51.222549,149.77593,119.470001,14.3,724.119995,116.580002,88.259185
2016/05/27,206.88176,99.299486,747.599976,37.82,51.647018,150.168934,119.379997,15.1,732.659973,115.620003,88.465581
2016/05/31,206.48814,98.814618,748.849976,37.939999,52.318272,151.053214,118.809998,15.22,735.719971,116.059998,87.492562
2016/06/01,206.91128,97.429272,748.460022,36.650002,52.170199,149.844699,118.779999,15.02,734.150024,115.940002,87.708789
2016/06/02,207.541056,96.697021,744.27002,37.150002,51.80496,150.817403,118.93,15.2,730.400024,115.669998,87.010972
2016/06/03,206.921115,96.894924,735.859985,36.599998,51.123836,150.218063,118.470001,15.2,722.340027,118.879997,86.853721
2016/06/06,207.97403,97.597491,730.059998,37.07,51.459463,150.060856,118.790001,15.27,716.549988,118.919998,87.807071
2016/06/07,208.298746,97.993305,731.090027,36.73,51.429847,150.650376,117.760002,15,716.650024,118.82,89.153567
2016/06/08,208.977727,97.904251,742.929993,36.970001,51.370621,151.308665,118.389999,14.95,728.280029,120.580002,89.232196
